admin_info,as_top,attrs,badge_info,can_view_contacts,category_id,category_name,category_slug,count_images,details,event_params,fb_view_content_data,guid,id,image_obj,images,images_count,is_boost,is_cv,is_inspected,is_job,is_owner,is_top,labels,message_url,paid_info,price_obj,price_title,region,region_id,region_item_text,region_name,region_parent_name,region_slug,short_description,slug,status,title,title_labels,tops_count,url,user_id
{},False,"[{'name': 'Property size', 'value': 91, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 3, 'unit': None, 'semantic_value': '3 bedrooms'}, {'name': 'Bathrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bathrooms'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,9,"የሚከራይ አፓርትመንት (ሙሉ ፍሎር)
 ➚ባለ_3 መኝታ 91 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ:...",{'listing_options': ['filters']},"{'content_name': 'Furnished 3bdrm Condo in Ayat 49, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['8PiuDzzW61szaFa21V5IBfFL'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",8PiuDzzW61szaFa21V5IBfFL,2076539,"{'url': 'https://pictures-ethiopia.jijistatic.com/6999851_MzAwLTY2OC04NWI5MjEyNzk0.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6999851_MzAwLTY2OC04NWI5MjEyNzk0.webp', 'center': None, 'size': [300, 668]}]",9,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-3bdrm-condo-in-ayat-49-yeka-for-rent-8PiuDzzW61szaFa21V5IBfFL.html%3Fpage%3D1%26pos%3D11%26cur_pos%3D11%26ads_per_page%3D13%26ads_count%3D245%26lid%3DQzYJYQpSoxhY7PZe,{},"{'value': 25000, 'view': 'ETB 25,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 25,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ አፓርትመንት (ሙሉ ፍሎር)
 ➚ባለ_3 መኝታ 91 ካሬ ስፋት
 ➚ወለል 2ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 
 አድራሻ:...",furnished-3bdrm-condo-in-ayat-49-yeka-for-rent,active,"Furnished 3bdrm Condo in Ayat 49, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-3bdrm-condo-in-ayat-49-yeka-for-rent-8PiuDzzW61szaFa21V5IBfFL.html?page=1&pos=11&cur_pos=11&ads_per_page=13&ads_count=245&lid=QzYJYQpSoxhY7PZe,833350
{},False,"[{'name': 'Property size', 'value': 85, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 85 ካሬ ስፋት
 ➚ወለል መሬት ላይ
 ➚መሉ ሴራሚክስ የተሰራ
 ሁሉም ቤተ-ዕምነቶች በቅርብ አሉ
 ት/ቤት የመንግስትም...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['zTxYl3OKfM563WzKZgPmaL5n'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",zTxYl3OKfM563WzKZgPmaL5n,2326742,"{'url': 'https://pictures-ethiopia.jijistatic.com/7834966_MzAwLTY2OC02MjBkMmIzOGUz.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7834966_MzAwLTY2OC02MjBkMmIzOGUz.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-zTxYl3OKfM563WzKZgPmaL5n.html%3Fpage%3D1%26pos%3D12%26cur_pos%3D12%26ads_per_page%3D13%26ads_count%3D245%26lid%3DQzYJYQpSoxhY7PZe,{},"{'value': 14000, 'view': 'ETB 14,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 14,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 85 ካሬ ስፋት
 ➚ወለል መሬት ላይ
 ➚መሉ ሴራሚክስ የተሰራ
 ሁሉም ቤተ-ዕምነቶች በቅርብ አሉ
 ት/ቤት የመንግስትም...",furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-yeka-for-rent-zTxYl3OKfM563WzKZgPmaL5n.html?page=1&pos=12&cur_pos=12&ads_per_page=13&ads_count=245&lid=QzYJYQpSoxhY7PZe,833350
{},False,"[{'name': 'Property size', 'value': 88, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"ባለሦስት መኝታ ቤት 105 ካሬ ስፋት
 ► ወለል ዘጠነኛ ፎቅ ላይ
 ► ሙሉ ሴራሚክስ የተሠራ
 ► ኪችን ካብኔት የገባለት
 ►ቁም-ሳጥም የገባለት
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Meri, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['BMFiSl6BgO9xRmmsoRFZ8UZd'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",BMFiSl6BgO9xRmmsoRFZ8UZd,1653221,"{'url': 'https://pictures-ethiopia.jijistatic.com/5620591_MzAwLTY2OC04YmM5OGY3OTI0LTE.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/5620591_MzAwLTY2OC04YmM5OGY3OTI0LTE.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-meri-yeka-for-rent-BMFiSl6BgO9xRmmsoRFZ8UZd.html%3Fpage%3D1%26pos%3D13%26cur_pos%3D13%26ads_per_page%3D13%26ads_count%3D245%26lid%3DQzYJYQpSoxhY7PZe,{},"{'value': 26000, 'view': 'ETB 26,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 26,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"ባለሦስት መኝታ ቤት 105 ካሬ ስፋት
 ► ወለል ዘጠነኛ ፎቅ ላይ
 ► ሙሉ ሴራሚክስ የተሠራ
 ► ኪችን ካብኔት የገባለት
 ►ቁም-ሳጥም የገባለት
...",furnished-2bdrm-condo-in-meri-yeka-for-rent,active,"Furnished 2bdrm Condo in Meri, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-meri-yeka-for-rent-BMFiSl6BgO9xRmmsoRFZ8UZd.html?page=1&pos=13&cur_pos=13&ads_per_page=13&ads_count=245&lid=QzYJYQpSoxhY7PZe,833350
{},False,"[{'name': 'Property size', 'value': 88, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bathrooms'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,8,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 88 ካሬ ስፋት
 ➚ወለል 5ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት 
 ➚ ሁለቱ መኝታ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Kibr, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['1aqlULkHDZGtwIBs4nJV8e2D'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",1aqlULkHDZGtwIBs4nJV8e2D,1905809,"{'url': 'https://pictures-ethiopia.jijistatic.com/6456853_MzAwLTY2Ny04ODBmOThkM2Rk.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6456853_MzAwLTY2Ny04ODBmOThkM2Rk.webp', 'center': None, 'size': [300, 667]}]",8,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-kibr-yeka-for-rent-1aqlULkHDZGtwIBs4nJV8e2D.html%3Fpage%3D2%26pos%3D1%26cur_pos%3D1%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 21000, 'view': 'ETB 21,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 21,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ-2 መኝታ 88 ካሬ ስፋት
 ➚ወለል 5ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት 
 ➚ ሁለቱ መኝታ...",furnished-2bdrm-condo-in-ayat-kibr-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Kibr, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-kibr-yeka-for-rent-1aqlULkHDZGtwIBs4nJV8e2D.html?page=2&pos=1&cur_pos=1&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Property size', 'value': 74, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,12,"አስቸኳይ የሚሸጥ ኮንዶሚኒየም
ቦታው አያት መብራት ኃይል
ባለ 2 መኝታ ስፋት 74 ካሬ
 3ኛ ወለል ላይ ቦርድ በደንብ የተሰራ
 በደንብ ጥንቅቅ ብሎ በሴራሚክ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in አያት መብራት ኃይል የሚሸጥ, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['w5DHEVFuaF2IpRQSAPYNBgfv'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",w5DHEVFuaF2IpRQSAPYNBgfv,1766359,"{'url': 'https://pictures-ethiopia.jijistatic.com/6001777_MzAwLTUzMy03OTBlMTdjOTRj.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6001777_MzAwLTUzMy03OTBlMTdjOTRj.webp', 'center': None, 'size': [300, 533]}]",12,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayaate-maberaate-xaayele-yamishathe-yeka-for-rent-w5DHEVFuaF2IpRQSAPYNBgfv.html%3Fpage%3D2%26pos%3D2%26cur_pos%3D2%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 5500000, 'view': 'ETB 5,500,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 5,500,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"አስቸኳይ የሚሸጥ ኮንዶሚኒየም
ቦታው አያት መብራት ኃይል
ባለ 2 መኝታ ስፋት 74 ካሬ
 3ኛ ወለል ላይ ቦርድ በደንብ የተሰራ
 በደንብ ጥንቅቅ ብሎ በሴራሚክ...",furnished-2bdrm-condo-in-ayaate-maberaate-xaayele-yamishathe-yeka-for-rent,active,"Furnished 2bdrm Condo in አያት መብራት ኃይል የሚሸጥ, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayaate-maberaate-xaayele-yamishathe-yeka-for-rent-w5DHEVFuaF2IpRQSAPYNBgfv.html?page=2&pos=2&cur_pos=2&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,460331
{},False,"[{'name': 'Property size', 'value': 88, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,5,"የሚከራይ ኮንደሚኒየም 
 ➚ባለሁለት መኝታ 88 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ 
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት 
 ➚ቁም-ሳጥን...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat 49, 40/60, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['p0yRLNMKKSGYExYETL59k9HC'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",p0yRLNMKKSGYExYETL59k9HC,1872474,"{'url': 'https://pictures-ethiopia.jijistatic.com/6344675_MzAwLTY2OC0wMjUyYzdlNjZl.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6344675_MzAwLTY2OC0wMjUyYzdlNjZl.webp', 'center': None, 'size': [300, 668]}]",5,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-p0yRLNMKKSGYExYETL59k9HC.html%3Fpage%3D2%26pos%3D3%26cur_pos%3D3%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 23000, 'view': 'ETB 23,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 23,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለሁለት መኝታ 88 ካሬ ስፋት
 ➚ወለል 3ኛ ፎቅ ላይ 
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት 
 ➚ቁም-ሳጥን...",furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat 49, 40/60, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-49-40-60-yeka-for-rent-p0yRLNMKKSGYExYETL59k9HC.html?page=2&pos=3&cur_pos=3&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Property size', 'value': 47, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Unfurnished', 'unit': None}, {'name': 'Bedrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bedroom'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,9,"የሚሸጥ ኮንዶሚንየም(Condominuim)
ባለ 1 መኝታ 
3ኛ ወለል
ስፋት 47 ካሬ ምርጥ መኖርያ 
 ኪችን ካብኔት ቁምሳጥን የተሰራ
 ሙሉ ሴራሚክ...",{'listing_options': ['filters']},"{'content_name': '1bdrm Condo in አያት መብራት ኮንዶምኒየም 3ኛ, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['wE3ZYdbRTbYZSb2DIYNrPNyl'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",wE3ZYdbRTbYZSb2DIYNrPNyl,1523804,"{'url': 'https://pictures-ethiopia.jijistatic.com/5201306_MzAwLTUzMy1lYzM3ZTAzYjdiLTE.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/5201306_MzAwLTUzMy1lYzM3ZTAzYjdiLTE.webp', 'center': None, 'size': [300, 533]}]",9,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2F1bdrm-condo-in-ayaate-maberaate-konedomeniyame-3nyaa-yeka-for-rent-wE3ZYdbRTbYZSb2DIYNrPNyl.html%3Fpage%3D2%26pos%3D4%26cur_pos%3D4%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 4000000, 'view': 'ETB 4,000,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 4,000,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚሸጥ ኮንዶሚንየም(Condominuim)
ባለ 1 መኝታ 
3ኛ ወለል
ስፋት 47 ካሬ ምርጥ መኖርያ 
 ኪችን ካብኔት ቁምሳጥን የተሰራ
 ሙሉ ሴራሚክ...",1bdrm-condo-in-ayaate-maberaate-konedomeniyame-3nyaa-yeka-for-rent,active,"1bdrm Condo in አያት መብራት ኮንዶምኒየም 3ኛ, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/1bdrm-condo-in-ayaate-maberaate-konedomeniyame-3nyaa-yeka-for-rent-wE3ZYdbRTbYZSb2DIYNrPNyl.html?page=2&pos=4&cur_pos=4&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,460331
{},False,"[{'name': 'Property size', 'value': 81, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 2, 'unit': None, 'semantic_value': '2 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,8,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 4ኛ ፍቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ቁም-ሳጥን የገባለት 
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 2bdrm Condo in Ayat Mekedonia(Kibr, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['gehohSE4GePAzHAz8rNEB6Hc'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",gehohSE4GePAzHAz8rNEB6Hc,2090559,"{'url': 'https://pictures-ethiopia.jijistatic.com/7046743_MzAwLTY2OC1lMGM1OWFhMzBk.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/7046743_MzAwLTY2OC1lMGM1OWFhMzBk.webp', 'center': None, 'size': [300, 668]}]",8,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-gehohSE4GePAzHAz8rNEB6Hc.html%3Fpage%3D2%26pos%3D5%26cur_pos%3D5%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 13000, 'view': 'ETB 13,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 13,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_2 መኝታ 81 ካሬ ስፋት
 ➚ወለል 4ኛ ፍቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 ➚ቁም-ሳጥን የገባለት 
...",furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent,active,"Furnished 2bdrm Condo in Ayat Mekedonia(Kibr, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-2bdrm-condo-in-ayat-mekedonia-kibr-yeka-for-rent-gehohSE4GePAzHAz8rNEB6Hc.html?page=2&pos=5&cur_pos=5&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Property size', 'value': 110, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 3, 'unit': None, 'semantic_value': '3 bedrooms'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,9,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 110 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
አድራሻ: አያት ገበናዬ...",{'listing_options': ['filters']},"{'content_name': 'Furnished 3bdrm Condo in Ayat Mekedonia, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['CsYVknyPjVvTOwiuyWESIb9L'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",CsYVknyPjVvTOwiuyWESIb9L,2001746,"{'url': 'https://pictures-ethiopia.jijistatic.com/6758473_MzAwLTY2OC03ZTc2YTZiNzE0.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6758473_MzAwLTY2OC03ZTc2YTZiNzE0.webp', 'center': None, 'size': [300, 668]}]",9,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent-CsYVknyPjVvTOwiuyWESIb9L.html%3Fpage%3D2%26pos%3D6%26cur_pos%3D6%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 20000, 'view': 'ETB 20,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 20,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_3 መኝታ 110 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
አድራሻ: አያት ገበናዬ...",furnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent,active,"Furnished 3bdrm Condo in Ayat Mekedonia, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-3bdrm-condo-in-ayat-mekedonia-yeka-for-rent-CsYVknyPjVvTOwiuyWESIb9L.html?page=2&pos=6&cur_pos=6&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
{},False,"[{'name': 'Property size', 'value': 38, 'unit': 'sqm'}, {'name': 'Furnishing', 'value': 'Furnished', 'unit': None}, {'name': 'Bedrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bedroom'}, {'name': 'Bathrooms', 'value': 1, 'unit': None, 'semantic_value': '1 bathroom'}]",{},True,42,Houses & Apartments for Rent,houses-apartments-for-rent,6,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_1 መኝታ 38 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 አድራሻ: አያት ፀበል
...",{'listing_options': ['filters']},"{'content_name': 'Furnished 1bdrm Condo in Ayat Tsebel, Yeka for rent', 'content_category': 'Houses and Apartments for Rent', 'content_ids': ['rGX9zUF9TovNRV9lZ0xI2M0e'], 'content_type': 'product', 'value': '0.01', 'currency': 'USD'}",rGX9zUF9TovNRV9lZ0xI2M0e,1982390,"{'url': 'https://pictures-ethiopia.jijistatic.com/6696296_MzAwLTY2OC1jNWMwNTI1MmU5.webp', 'center': None}","[{'url': 'https://pictures-ethiopia.jijistatic.com/6696296_MzAwLTY2OC1jNWMwNTI1MmU5.webp', 'center': None, 'size': [300, 668]}]",6,False,False,False,False,False,False,[],/?auth=Login&type=reply-form&url=%2Fyeka%2Fhouses-apartments-for-rent%2Ffurnished-1bdrm-condo-in-ayat-tsebel-yeka-for-rent-rGX9zUF9TovNRV9lZ0xI2M0e.html%3Fpage%3D2%26pos%3D7%26cur_pos%3D7%26ads_per_page%3D13%26ads_count%3D245%26lid%3DG9wBAJhNC7LwIlXa,{},"{'value': 14000, 'view': 'ETB 14,000', 'period': 'per month', 'bulk': None, 'type': None}","ETB 14,000 per month","Addis Ababa, Yeka",21,"Addis Ababa, Yeka",Yeka,Addis Ababa,yeka,"የሚከራይ ኮንደሚኒየም 
 ➚ባለ_1 መኝታ 38 ካሬ ስፋት
 ➚ወለል 4ኛ ፎቅ ላይ
 ➚ሙሉ ሴራሚክስ የተሰራ
 ➚ኪችን ካብኔት የገባለት
 አድራሻ: አያት ፀበል
...",furnished-1bdrm-condo-in-ayat-tsebel-yeka-for-rent,active,"Furnished 1bdrm Condo in Ayat Tsebel, Yeka for rent",[],0,/yeka/houses-apartments-for-rent/furnished-1bdrm-condo-in-ayat-tsebel-yeka-for-rent-rGX9zUF9TovNRV9lZ0xI2M0e.html?page=2&pos=7&cur_pos=7&ads_per_page=13&ads_count=245&lid=G9wBAJhNC7LwIlXa,833350
